customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00885,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.45,256.47,No
CUST00886,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.3,160.34,No
CUST00887,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),35.8,324.6,No
CUST00888,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),46.78,1385.59,No
CUST00889,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,55.09,435.66,No
CUST00890,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),50.0,961.84,No
CUST00891,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),39.4,720.63,No
CUST00892,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),36.62,803.04,No
CUST00893,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.69,219.66,No
CUST00894,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,31.12,502.29,Yes
CUST00895,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),46.98,277.09,No
CUST00896,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,36.07,472.75,Yes
CUST00897,Female,0,No,Yes,0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,43.76,0.0,No
CUST00898,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),38.56,69.12,No
CUST00899,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),34.5,1535.28,No
CUST00900,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),53.65,1433.1,No
CUST00901,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.02,340.37,Yes
CUST00902,Female,1,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.89,31.45,Yes
CUST00903,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.97,100.7,No
CUST00904,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.94,55.09,No
CUST00905,Male,1,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.54,720.34,No
CUST00906,Female,1,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,33.56,275.74,No
CUST00907,Female,0,No,Yes,9,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,36.05,331.38,Yes
CUST00908,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),60.18,2531.39,No
CUST00909,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.98,142.12,No
CUST00910,Male,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),43.01,345.45,Yes
CUST00911,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.77,43.02,No
CUST00912,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.72,77.18,No
CUST00913,Female,1,No,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.52,202.98,Yes
CUST00914,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.02,163.29,Yes
CUST00915,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),70.55,3041.19,No
CUST00916,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.76,305.23,Yes
CUST00917,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.99,904.35,Yes
CUST00918,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,34.6,0.0,No
CUST00919,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.89,174.3,No
CUST00920,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,32.41,123.28,No
CUST00921,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.8,951.92,No
CUST00922,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.44,454.06,No
CUST00923,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.17,220.07,Yes
CUST00924,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.26,97.48,No
CUST00925,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,57.05,24.39,Yes
CUST00926,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,36.3,1165.73,No
CUST00927,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,52.84,333.85,No
CUST00928,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.24,12.58,No
CUST00929,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),48.03,612.87,No
CUST00930,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,33.37,102.37,No
CUST00931,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),48.75,41.52,No
CUST00932,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.56,581.11,No
CUST00933,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,35.77,337.14,No
CUST00934,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.91,1017.53,No
CUST00935,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.89,238.97,No
CUST00936,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.14,1011.11,Yes
CUST00937,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),41.86,157.58,Yes
CUST00938,Male,1,No,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,56.13,96.71,Yes
CUST00939,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.2,345.4,Yes
CUST00940,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,49.13,323.11,Yes
CUST00941,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.42,424.2,No
CUST00942,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),49.98,299.93,No
CUST00943,Male,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),35.77,0.0,Yes
CUST00944,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),43.69,1256.09,No
CUST00945,Male,1,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.61,266.97,No
CUST00946,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.9,52.46,Yes
CUST00947,Female,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.95,126.08,No
CUST00948,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.06,9.6,Yes
CUST00949,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),49.84,1134.24,Yes
CUST00950,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),30.89,552.81,No
CUST00951,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,34.95,1152.13,No
CUST00952,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,54.19,748.48,No
CUST00953,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,34.51,0.0,No
CUST00954,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),51.98,5.27,No
CUST00955,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.87,245.98,No
CUST00956,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),17.16,200.18,No
CUST00957,Male,1,No,No,1,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.97,44.06,Yes
CUST00958,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,64.95,4663.87,Yes
CUST00959,Female,0,Yes,Yes,6,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,17.68,107.56,Yes
CUST00960,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.79,101.97,No
CUST00961,Male,0,No,No,19,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),37.2,707.3,Yes
CUST00962,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),34.42,445.8,No
CUST00963,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,62.96,125.11,Yes
CUST00964,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.18,758.69,No
CUST00965,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.42,511.52,Yes
CUST00966,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,35.87,644.1,No
CUST00967,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.0,935.58,No
CUST00968,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.82,43.92,Yes
CUST00969,Female,1,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.29,276.88,No
CUST00970,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.54,234.94,Yes
CUST00971,Male,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),46.85,115.62,No
CUST00972,Female,1,No,Yes,7,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.85,225.04,No
CUST00973,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.33,380.86,No
CUST00974,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.81,171.91,No
CUST00975,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),52.85,370.87,No
CUST00976,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,49.1,740.56,No
CUST00977,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,32.88,342.47,No
CUST00978,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),46.98,1029.39,Yes
CUST00979,Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),47.17,0.0,No
CUST00980,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,45.28,29.43,Yes
CUST00981,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.87,673.37,Yes
CUST00982,Male,1,Yes,No,37,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),39.25,1466.89,Yes
CUST00983,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),58.26,175.43,No
CUST00984,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.36,249.36,Yes
CUST00985,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.39,0.0,No
CUST00986,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.82,209.29,Yes
CUST00987,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.22,567.16,No
CUST00988,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.89,728.31,No
CUST00989,Female,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.85,347.61,No
CUST00990,Male,0,No,Yes,0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,34.76,0.0,Yes
CUST00991,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.83,349.74,Yes
CUST00992,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.22,1819.14,Yes
CUST00993,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,36.75,703.94,No
CUST00994,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),34.02,382.16,No
CUST00995,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),36.78,425.26,No
CUST00996,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),40.17,53.09,Yes
CUST00997,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.59,71.67,Yes
CUST00998,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,38.19,461.8,No
CUST00999,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.17,35.83,Yes
